year,title,artist,lyrics
1995,突然,FIELD OF VIEW,突然君からの手紙　あの日から途切れた君の声 今すぐ逢いに行くよ　夏が遠回りしても カセットのボリューム上げた　日曜の車は混んでいる バックミラーの自分を見て　“今度こそは意地を張らない…” 海岸通り過ぎると　君の家が見える 過去も未来も忘れて　現在(いま)は君のことだけ 突然の風に吹かれて　夢中で何かを探したね 倒れそうになったら　僕を近くに感じて またあの日のように　君を抱きしめたい 何かを求めれば何かが　音をたてて崩れてく たとえ今日が終わっても　明日を信じて行こうよ 僕は君の大事な存在(ひと)になれるのだろうか この仕事はどんな状況(とき)も笑っているよ 突然の熱い夕立ちに　夢中で車に走ったね 埃まみれになって　時間(とき)の経つのも忘れた 恋人よ　君を心から大切にしたい 突然の風に吹かれて　旅人は行く先を知らない でも僕らの愛は　二度とはぐれたりはしない あの青い空のように　いつまでもそばにいる
1995,碧いうさぎ,酒井法子,あとどれくらい 切なくなれば あなたの声が聴こえるかしら なにげない言葉を瞳合わせて ただ静かに 交わせるだけでいい 他にはなんにもいらない 碧いうさぎ ずっと待ってる 独りきりで震えながら 淋しすぎて 死んでしまうわ 早く暖めて欲しい あとどれくらい 傷ついたなら あなたに辿りつけるのかしら 洗いたてのシャツの匂いに抱きすくめられたら 痛みも悲しみも すべてが流れて消えるわ 碧いうさぎ 鳴いているのよ そう あなたに聴こえるように たとえ ずっと届かなくても 永遠に愛しているわ 碧いうさぎ 宇宙を翔けてく 心照らす光放ち 愛の花に夢をふりまき 明日へと Ah… 碧いうさぎ 祈り続ける どこかに居るあなたのため 今の二人 救えるものは きっと真実だけだから
1996,名もなき詩,Mr.Children,ちょっとぐらいの汚れ物ならば 残さずに全部食べてやる Oh darlin 君は誰 真実を握りしめる 君が僕を疑っているのなら この喉を切ってくれてやる Oh darlin 僕はノータリン 大切な物をあげる oh 苛立つような街並みに立ってたって 感情さえもリアルに持てなくなりそうだけど こんな不調和な生活の中で たまに情緒不安定になるんだろう? でも darlin 共に悩んだり 生涯を君に捧ぐ あるがままの心で生きられぬ弱さを 誰かのせいにして過ごしている 知らぬ間に築いていた 自分らしさの檻の中で もがいているなら 僕だってそうなんだ どれほど分かり合える同志でも 孤独な夜はやってくるんだよ Oh darlin このわだかまり きっと消せはしないだろう oh いろんな事を踏み台にしてきたけど 失くしちゃいけない物がやっと見つかった気がする 君の仕草が滑稽なほど 優しい気持ちになれるんだよ Oh darlin 夢物語 逢う度に聞かせてくれ 愛はきっと奪うでも与えるでもなくて 気が付けばそこにある物 街の風に吹かれて唄いながら 妙なプライドは捨ててしまえばいい そこからはじまるさ 絶望、失望( Down ) 何をくすぶってんだ 愛、自由、希望、夢 足元をごらんよきっと転がってるさ 成り行きまかせの恋におち 時には誰かを傷つけたとしても その度心いためる様な時代じゃない 誰かを想いやりゃあだになり 自分の胸につきささる だけど あるがままの心で生きようと願うから 人はまた傷ついてゆく 知らぬ間に築いていた 自分らしさの檻の中で もがいているなら誰だってそう 僕だってそうなんだ 愛情ってゆう形のないもの 伝えるのはいつも困難だね だから darlin この｢名もなき詩｣を いつまでも君に捧ぐ
1996,DEPARTURES,globe,どこまでも限りなく 降りつもる雪と あなたへの想い 少しでも伝えたくて 届けたくて そばにいてほしくて ずっと伏せたままの 写真立ての二人 笑顔だけは 今も輝いている いつの日から細く 長い道が始まる 出発の日はなぜか 風が強くて やさしさも わがままも 温もりも 寂しさも 思いやりも 全てを 全部あずけた どこまでも限りなく 降りつもる雪と あなたへの想い 少しでも伝えたくて 届けたくて そばにいてほしくて 凍える夜 待ち合わせも出来ないまま 明日を探してる いつだって想い出をつくる時にはあなたと二人がいい When a man and woman Start to be tried to do the same thin' again and again Leavin' their dreamtheir love behind Lookin' after all those long nights to discover a new adventure 行ったことがないね 雪と遊びたいね 会いたくて 会えなくて あこがれている 夜がやけに長くて 冬のせいかもしれない だけど春は明るく 陽ざし浴びたい 永遠に続く道 それはあなたへの想いがきっと 降りつもる雪とともに 深く強く 二人を支えていた 前髪が伸びたね 同じくらいになった 左利きも慣れたし 風邪も治った 愛が夢を邪魔する 夢が愛を見つける やさしさが 愛を探して あなたが私を 選んでくれたから どこまでも限りなく 降りつもる雪と あなたへの想い 少しでも伝えたくて 届けたくて そばにいてほしくて 凍える夜 待ち合わせも出来ないまま 明日を探してる いつだって想い出をつくる時にはあなたと二人がいい
1996,チェリー,スピッツ,"君を忘れない 曲がりくねった道を行く 産まれたての太陽と 夢を渡る黄色い砂 二度と戻れない くすぐり合って転げた日 きっと 想像した以上に 騒がしい未来が僕を待ってる ""愛してる""の響きだけで 強くなれる気がしたよ ささやかな喜びを つぶれるほど抱きしめて こぼれそうな思い 汚れた手で書き上げた あの手紙はすぐにでも捨てて欲しいと言ったのに 少しだけ眠い 冷たい水でこじあけて 今 せかされるように 飛ばされるように 通り過ぎてく ""愛してる""の響きだけで 強くなれる気がしたよ いつかまた この場所で 君とめぐり会いたい どんなに歩いても たどりつけない 心の雪でぬれた頬 悪魔のふりして 切り裂いた歌を 春の風に舞う花びらに変えて 君を忘れない 曲がりくねった道を行く きっと 想像した以上に 騒がしい未来が僕を待ってる ""愛してる""の響きだけで 強くなれる気がしたよ ささやかな喜びを つぶれるほど抱きしめて ズルしても真面目にも生きてゆける気がしたよ いつかまた この場所で 君とめぐり会いたい"
1996,空も飛べるはず,スピッツ,幼い微熱を下げられないまま 神様の影を恐れて 隠したナイフが似合わない僕を おどけた歌でなぐさめた 色褪せながら ひび割れながら 輝くすべを求めて 君と出会った奇跡が この胸にあふれてる きっと今は自由に空も飛べるはず 夢を濡らした涙が 海原へ流れたら ずっとそばで笑っていてほしい 切り札にしてた見えすいた嘘は 満月の夜にやぶいた はかなく揺れる 髪のにおいで 深い眠りから覚めて 君と出会った奇跡が この胸にあふれてる きっと今は自由に空も飛べるはず ゴミできらめく世界が 僕たちを拒んでも ずっとそばで笑っていてほしい 君と出会った奇跡が この胸にあふれてる きっと今は自由に空も飛べるはず 夢を濡らした涙が 海原へ流れたら ずっとそばで笑っていてほしい
1996,ミエナイチカラ,B'z,"夢ならあるはずだ あなたにも僕にでも Oh 見つかりにくいだけだ 忙しすぎて ミエナイチカラが 僕を今動かしている その気になればいいよ 未来はそんなには暗くない We'll be alright,good luck,my friends. 愛する友の言葉を 僕は忘れない 一体どんな言葉だった 本当に言いたかったのは? いくら舌打ちしても 戻らない日々を ユルギナイチカラが あなたに今囁いている “IT'S OK BABY""怖くないよ 誰かを愛して生きること 何故に 気持ちは ずっと後にならなけりゃ伝わらない Ah You've got me ミエナイチカラで だれもが強く繋がっている 何も大したことじゃないよ そばにいても離れていても 昨日 今日 明日と 笑顔のあなたはいつでも この胸にいるよ ミエナイチカラよ輝け You've got to be strong It's never too late I never say die ユルギナイチカラよ僕を満たせ You've got be strong It's never too late I never say die ミエナイチカラよ輝け You've got to be strong It's never too late I never say die yeah"
1996,MOVE,B'z,"( Hey,I'm ready to move ) 「どうしてこんなにつらいのボクだけ?」 被害者意識に侵される 他人がひどくうらやましい そんな自分に Oh 腹立つ毎日 手に負えない相乗効果 何をとまどうの ボクは今? なんでもありの人生の中で ひとりよがりの悩みなど ほうり投げたら笑えよ MOVE ON,MOVE ON,NOW AH MOVE ON,MOVE ON YEAH You're too young まだお若いのに疲れて 世界を全部見てきたよに リタイヤするのもけっこう渋いと呟いて Oh 半端な同情買うだけはやめよう 何をびびっているの キミは今? でかいチャンスを目の前にして なんてことはないよね何事も 楽しい者勝ち 動けや MOVE ON,MOVE ON,NOW Oh 寝て暮らすのも 街を捨てるのも 恋に溺れるのも このボクの自由 何をとまどうの ボクは今? なんでもありの人生の中で ひとりよがりの悩みなど ほうり投げたら 醜態(しゅうたい)を見せよう がむしゃらな日々は報われる 思いやり無きはバチ当たり 時の流れさえついてくる 自分で進みゃついてくる MOVE ON,MOVE ON,NOW MOVE ON,MOVE ON MOVE ON,MOVE ON MOVE ON,MOVE ON MOVE ON,MOVE"
1996,アジアの純真,Puffy,北京 ベルリン ダブリン リベリア 束になって 輪になって イラン アフガン 聴かせて バラライカ (北京 ベルリン ダブリン リベリア イラン アフガン 聴かせて バラライカ) 美人 アリラン ガムラン ラザニア マウスだって キーになって 気分 イレブン アクセス 試そうか (美人 アリラン ガムラン ラザニア 気分 イレブン アクセス) 開けドア 今はもう 流れでたら アジア 白のパンダを どれでも 全部 並べて ピュアなハートが 夜空で 弾け飛びそうに 輝いている 火花のように (北京 ベルリン ダブリン リベリア 美人 アリラン ガムラン ラザニア) 火山 マゼラン シャンハイ マラリア 夜になって 熱が出て 多分 ホンコン 瞬く 熱帯夜 (火山 マゼラン シャンハイ マラリア 多分 ホンコン 瞬く) 開けドア 涙 流れても 溢れ出ても アジア 地図の黄河に 星座を 全部 浮かべて ピュアなハートが 誰かに めぐり会えそうに 流されて行く 未来の方へ 白のパンダを どれでも 全部 並べて ピュアなハートが 世界を飾り付けそうに 輝いている 愛する限り 瞬いている 今 アクセス ラブ
1996,これが私の生きる道,Puffy,近ごろ私達は いい感じ 悪いわね ありがとね これからも よろしくね もぎたての果実の いいところ そういう事にしておけば これから先も イイ感じ もしも誰かが 不安だったら 助けてあげられなくはない うまくいっても ダメになっても それがあなたの生きる道 もえてる私達は いい感じ 生きている あかしだね 世の中が すこし見えたね もぎたての果実の いいところ そういう事にしておきな 角度変えれば またイイ感じ 少しくらいは 不安だってば これが私の生きる道 近ごろ私達は いい感じ 悪いわね ありがとね これからも よろしくね まだまだここからがいいところ 最後までみていてね くれぐれもじゃましないでね もぎたての果実の いいところ そういう事にしておけば これから先も イイ感じ それでは さようなら
1996,ALICE,MY LITTLE LOVER,"“愛""って 何処にでもあるって 言うけど 心の中泳いで キラキラ光って とどまることさえ 知らずに 揺らいだ中に 素敵な迷いはあるから 緑の森泳いで ソワソワしたって いいから あなたに罪を 打ち明けたいよ いけない気持ちだけを しめ出したままで 気をぬいてると フイに風が いい事しようって 囁く 鏡のように光る 喜び抱いている いつだって恋だけが 素敵なことでしょう いとしいあなたの心の中 のぞいてみる 誰だって恋だけじゃ 愛にたどり着けない “性""って 漢字で書いても 何だか あいまいで 解らなくて だけど 知ってゆく運命は 好奇心を あなただけに向かわせる やさしい木立の中 日だまりが生まれ そして二人は すべり込むの キャッチできるよ 光を 体がHEARTに 何か伝えたがっている *+▼☆▲△×□ って意味を越えている 世界中に広がってゆく ネットワークみたいに ☆▼□×+▲*△ 心を旅する 時を越えてくる メッセージは きっとあるから Ah 瞳に写る空は 青いキャンバスで いたずらなパレット 選びだせば どんな色にも染まる 鏡のように光る 喜び抱いている いつだって恋だけが 素敵なことでしょう 熱い体がHEARTに 何か伝えたがっている ▼△*+×□▲☆って意味を越えている そして アリスのように 不思議さを受けとめたら 誰だって いつだって 森に迷い込めるの"
1996,そばかす,JUDY AND MARY,"大キライだったそばかすをちょっと ひとなでしてタメ息をひとつ ヘヴィー級の恋はみごとに 角砂糖と一緒に溶けた 前よりももっと やせた胸にちょっと “チクッ""っとささるトゲがイタイ 星占いも あてにならないわ もっと遠くまで 一緒にゆけたら ねぇ うれしくて それだけで 想い出はいつもキレイだけど それだけじゃ おなかがすくわ 本当は せつない夜なのに どうしてかしら? あの人の笑顔も思いだせないの こわして なおして わかってるのに それがあたしの性格だから もどかしい気持ちで あやふやなままで それでも イイ 恋をしてきた おもいきりあけた左耳のピアスには ねぇ 笑えない エピソード そばかすの数をかぞえてみる 汚れたぬいぐるみ抱いて 胸をさす トゲは 消えないけど カエルちゃんも ウサギちゃんも 笑ってくれるの 想い出はいつもキレイだけど それだけじゃ おなかがすくの 本当はせつない夜なのに どうしてかしら? あの人の涙も思いだせないの 思いだせないの Wo… ララララララ どうしてなの?"
1996,いいわけ,シャ乱Q,淋しい夜は ごめんだ 淋しい夜は つまんない 淋しい夜は 会いたい 淋しい夜は CRY CRY CRY こんな女は 二度といないと 夢中でほれた ほれまくった女に 逃げられたりした 僕がいなくなりゃ 誰が泣くかな 寝る前 たまに こんなバカな事とか 考えたりした だます方より だまされりゃいい なんてウソかな ああ ※LONELY 誰も孤独なのかい LONELY 僕はひとりかい LONELY 君も孤独なのかい LONELY 君はひとりかい ※ 男なら 負けてやれよ 女なら 感じろ 男なら カッコつけろ 女なら 見ぬけよ バイトでためた 貯金はたいて 偶然ほれた 遊びなれた女に 服 買ったりした あいつみたいな 顔に生まれりゃ きっと楽しい 人生のはずなんて 考えたりした いい男には 勝てないなんて いいわけだよね ああ (※くり返し) 男なら 負けてやれよ 女なら 感じろ 男なら カッコつけろ 女なら 見ぬけよ (※くり返し) 淋しい夜は ごめんだ 淋しい夜は つまんない 淋しい夜は 会いたい 淋しい夜は CRY CRY CRY
1996,恋心,相川七瀬,ねえ 教えて欲しい もう 戻れないの? 遠く波の音 聞こえた気がした よりそう二人の隙間に こぼれ落ちる思い出のかけら達は 言葉にならない切ない予感 恋心 あてもなく今 夜におびえているわ ガラス越しの闇にそっと 涙隠してる ねえ あの日の二人 Dream 嘘じゃないね 月が照らし出す 行き場のない Silence 青い影が重なるよ どんな時も笑いあえたあの頃を こんなにも遠く感じながら 恋心 ひそやかに今 夜にはぐれたままで 時の迷路まよいこんだ 愛を探してる 恋心 あてもなく今 夜におびえているわ ガラス越しの闇にそっと 涙隠してる 恋心 ひそやかに今 夜にはぐれたままで 時の迷路まよいこんだ 愛を探してる
1996,熱くなれ,大黒摩季,※Everyboby goeveryboby go everyboby go fire way. Do you wanna change do you wanna change Changinghe we go!※ 泣きたいのに笑ったり 冷たいふりをしたり 優しい人ぶったり 誤解させたりするのは やっぱりあなたが好きだから 伝えたい 伝わらない 大事なことだけは 泣きながらあなたを諦めようとした過去も 思い出を抱きしめながら心決めた現在も △SHININ' MY LIFE 時間を越えて この思いあなたに届け BREAKIN' A TIME 言葉よりも まっすぐに今その胸に もっと もっと 熱くなれ△ いつもと同じ道を歩いて 公園またいで帰るだけなのに 何だか妙に空しくなるのは あなたに会えない それだけだろうか 未来が見えないと不安になるけど くっきり見えると怖くなる I KNOW… YOU KNOW!! これこそはと信じられる何かを探していたけれど 正義が社会を救えないなら 愛しかないでしょう SHININ' MY WAY 壊してしまおう 心を邪魔するものは BREAKIN' THE NIGHT 汚れのない あなたと生きて行きたい 二度と… もう… 迷わない… これから全部始めよう ゴリッパな人生などいらない 自由に思いのままに 本気で生きてみたい だから 今 (△くり返し) (※くり返し)
1996,田園,玉置浩二,石コロけとばし 夕陽に泣いた僕 夜空見上げて 星に祈ってた君 アブラにまみれて 黙り込んだあいつ 仕事ほっぽらかして ほおづえつくあの娘 何もできないで 誰も救えないで 悲しみひとつもいやせないで カッコつけてないで やれるもんだけで 毎日 何かを 頑張っていりゃ 生きていくんだ それでいいんだ ビルに飲み込まれ 街にはじかれて それでも その手を 離さないで 僕がいるんだ みんないるんだ 愛はここにある 君はどこへもいけない ひだまりのなか がむしゃらに走る僕 そろばんはじいて 頭かかえてた君 からのミルクビンに タンポポさすあいつ 道をはずれちゃって とほうに暮れるあの娘 何もうばわないで 誰も傷つけないで 幸せひとつも守れないで そんなに急がないで そんなにあせらないで 明日も何かを頑張っていりゃ 生きていくんだ それでいいんだ 波に巻き込まれ 風に飛ばされて それでも その目を つぶらないで 僕がいるんだ みんないるんだ そして君がいる 他に何ができる 生きていくんだ それでいいんだ ビルに飲み込まれ 街にはじかれて それでも その手を 離さないで 僕がいるんだ 君もいるんだ みんなここにいる 愛はどこへもいかない
1996,青いイナズマ,SMAP,君の態度が変わったと キスを避けるしぐさで気づく そうさ抜殻の匂い抱いて 凍りつくよ 君が誰かといるだけで 胸を不安が締めつけるよ 疑い始めればキリがない 抜けないトゲだね 「疲れのせいよ」と 髪を直して そそくさと君は この部屋を出るよ 蒼いイナズマが僕を責める 炎カラダ灼き尽くす Get you 冷たい君の素肌がいつもココロ狂わせる 惑わせて You're my Girl. 昼は冷静な顔でも 夜は胸を掻き毟るよ 君の電話が留守にかわれば 眠れなくて… 僕はジェラシーの渦の中 君のあらぬ姿思う 違う誰かを意識しながら 媚びて微笑むのさ 見苦しいほどに 問いただせたら 悲痛な気持ちも 楽になれるけど ※蒼いイナズマが僕を責める 炎すべて灼き尽くす Get you 冷たい罠を仕掛けて 君がココロ狂わせる 惑わせて I Miss you… イナズマが僕を責める 炎カラダ灼き尽くす Get you 冷たい君の素肌がいつもココロ狂わせる 惑わせて You're my Girl※ (※くり返し)
1996,渚,スピッツ,ささやく冗談でいつも つながりを信じていた 砂漠が遠く見えそうな時も ぼやけた六等星だけど 思い込みの恋に落ちた 初めてプライドの柵を越えて 風のような歌 届けたいよ 野生の残り火抱いて 素足で走れば 柔らかい日々が波の音に染まる 幻よ 醒めないで ねじ曲げた思い出も 捨てられず生きてきた ギリギリ妄想だけで 君と 水になって ずっと流れるよ 行きついたその場所が 最期だとしても 柔らかい日々が波の音に染まる 幻よ 醒めないで 渚は二人の夢を混ぜ合わせる 揺れながら輝いて 輝いて… 輝いて… 柔らかい日々が波の音に染まる 幻よ 醒めないで 渚は二人の夢を混ぜ合わせる 揺れながら輝いて
1997,硝子の少年,KinKi Kids,雨が踊るバス・ストップ 君は誰かに抱かれ 立ちすくむぼくのこと見ない振りした 指に光る指環 そんな小さな宝石で 未来ごと売り渡す君が哀しい ぼくの心はひび割れたビー玉さ のぞき込めば君が 逆さまに映る Stay with me 硝子の少年時代の(Stay with me baby) 破片が胸へと突き刺さる 舗道の空き缶蹴とばし(Stay with me girl) バスの窓の君に 背を向ける (Stay with me baby) (Stay with me ) 映画館の椅子で キスを夢中でしたね くちびるがはれるほど囁きあった 絹のような髪に ぼくの知らないコロン 振られると予感したよそゆきの街 嘘をつくとき瞬きをする癖が 遠く離れてゆく 愛を教えてた Stay with me 硝子の少年時代を(Stay with me baby) 想い出たちだけ横切るよ 痛みがあるから輝く(Stay with me girl) 蒼い日々がきらり 駆けぬける ぼくの心はひび割れたビー玉さ のぞき込めば君が 逆さまに 映る Stay with me 硝子の少年時代を(Stay with me baby) 想い出たちだけ横切るよ 痛みがあるから輝く(Stay with me girl) 蒼い日々がきらり Stay with me 硝子の少年時代の(Stay with me baby) 破片が胸へと突き刺さる 何かが終わってはじまる(Stay with me girl) 雲が切れてぼくを 照らし出す(Stay with me baby) 君だけを(Stay with me baby) 愛してた(Stay with me)
1997,ひだまりの詩,Le Couple,逢えなくなって どれくらいたつのでしょう 出した手紙も 今朝ポストに舞い戻った 窓辺に揺れる 目を覚ました若葉のよに 長い冬を越え 今ごろ気づくなんて どんなに言葉にしても足りないくらい あなた愛してくれた すべて包んでくれた まるで ひだまりでした 菜の花燃える 二人最後のフォトグラフ ｢送るからね｣と約束はたせないけれど もしも今なら 優しさもひたむきさも 両手にたばねて 届けられたのに それぞれ別々の人 好きになっても あなた残してくれた すべて忘れないで 誰かを愛せるよに 広い空の下 二度と逢えなくても生きてゆくの こんな私のこと心から あなた愛してくれた 全て包んでくれた まるで ひだまりでした あなた愛してくれた 全て包んでくれた それは ひだまりでした
1997,FACE,globe,"One more time ゲームやらせて 今度は私に カード切らせて あなたは甘やかしてはくれない いつも ジョークでも 嫌いって言いたくはない Best of my life 愛して Best of my life 生きてる Since 1970 lookin' for theFACE Lookin' for the PLACE Lookin' for the FACES Lookin' for the PLACES One more song 愛を聴かせて 踊り疲れた 夢を癒して もう少し 誰かのせいにさせてね 頭の中を 一人にさせないで きっとわからない 誰にもわからない Since 1981 lookin' for the FACE Lookin' for the PLACE Lookin' for the FACES Lookin' for the PLACES Best of my life... (Lookin' for the FACE) (Lookin' for the PLACES...) Best of my life... Best of my life... Best of my life... Love I が 利用される 感覚なくなるまで 支配したり 時間を無駄にはできない 星を抜けてどこに BEST OF MY LOVE いったいどこから この淋しさ ルールを無視して 遊ぶのに夢中で すれちがい 汚れた足跡 置き忘れてきた One more drink 何か飲ませて 明日につながるように うまく酔わせて どこかに泊まるのと 街をさまようのと どっちが悪いなんて 誰が決めるの ? 愛してくれてる あなたが決めるの ? Since 1984 lookin' for the FACE Lookin' for the PLACE Lookin' for the FACES Lookin' for the PLACES One more day そばにいさせて そうゆう場所は 数少ない Take up my room いつからか誰かが 私を汚してふさいで いつからか 誰かが 拾って救って こうして歩いて 色んな顔して Since 1994 lookin' for the FACE Lookin' for the PLACE Lookin' for the FACES Lookin' for the PLACES Ah... Wow... Best of my life... Best of my life... Best of my life... 今どきの性格 スタイル 心はからっぽ 電話の線はずして 体は自由を求めてる 時期だから BEST OF MY LIFE Things are changing and you are living せめて涙がこぼれる前に Let me tell you if you are not wrong Everything Everything is all right Best of my life... Best of my life... Best of my life... In 1997 lookin' for the FACE Lookin' for the PLACE Lookin' for the FACES PLACES... Lookin' for the FACES Lookin' for the PLACES In 1997 lookin' for the FACE Lookin' for the PLACES I'm still, I'm still, I'm still lookin' for the FACES PLACES... I'm still, I'm still, I'm still FACES PLACES..."
1997,STEADY,SPEED,逢いたくてたまらない… 想い出すだけで 胸がギュッとなる やさしいあつかいじゃ 物足りないよ あの娘にしてるみたいに きつく抱いて欲しい あぁ 街にとびこめば いつもの仲間と騒げるけど 変わり始めてる 私を誰も知らない きっと… ※世界中でたったひとりの あなたに出逢えたこと 偶然じゃなく 運命といつか 呼べる日まで※ Believe My Soul かけがえのないあなたの かけがえのない人になって行きたい Dream On Dream On Dream Of You Ding Dong Ding Dong Longest Night 泣きそうな自分に負けないで それなりに やってきた 経験を嘆くより チャンとしたい 不器用にしか 振る舞えなくたって 一途な愛なら 誰にも負けないように あぁ 風が冷たくて かじかむ心 抱きしめてるよ 喧騒から逃れても ひとりには なりたくなくて 今日は… 世界中の時を止めて あなたと 見つめ合えたら 二度と戻れない 遥か 遠くまで つれていって Believe My Soul 凍えそうな今夜は せめて夢で逢いたい… Dream On Dream On Dream Of You 'cause It's a Lonely Silent Night ありったけの愛を捧げたい! Love Revolution あきらめない力 身につけたい!! Believe My Soul! Believe My Love! Believe Your Kiss 今は辛くても だんだん良くなっていくよ 想い続けてれば きっと叶うから… そうだよね (※くり返し) Believe My Soul かけがえのないあなたの かけがえのない人になって行きたい Dream On Dream On Dream Of You Ding Dong Ding Dong Longest Night こみあげてく 想いに 泣きそうな自分に負けないで 4 WANNA BE YOUR STEADY!
1997,PRIDE,今井美樹,私は今 南の一つ星を 見上げて誓った どんな時も 微笑みを絶やさずに 歩いて行こうと 貴方を想うと ただせつなくて 涙を流しては 星に願いを 月に祈りを 捧げるためだけに生きてきた Uh… だけど今は 貴方への愛こそが 私のプライド やさしさとは 許し合うことを知る 最後の真実 わがままさえ 愛しく思えたなら 本当に幸せ 貴方は私に 自由と孤独を 教えてくれた人 夜が来るたびに無口になって 震える肩を抱きしめていた Uh… だけど今は 貴方への愛こそが 私のプライド いつか私も 空を飛べるはず ずっと信じていた 翼があったら飛んでゆくのに 貴方の胸に今すぐにでも Uh… 見上げてみて 南の一つの星を 素敵な空でしょう 私は今 貴方への愛だけに 笑って 泣いてる
1997,Everything (It's you),Mr.Children,世間知らずだった少年時代から 自分だけを信じてきたけど 心ある人の支えの中で 何とか生きてる現在の僕で 弱音さらしたり グチをこぼしたり 他人の傷みを 見て見ないふりをして 幸せすぎて 大切な事が 解りづらくなった 今だから 歌う言葉さえも見つからぬまま 時間に追われ途方に暮れる 愛すべき人よ 君も同じように 苦しみに似た 想いを抱いてるの STAY 何を犠牲にしても 守るべきものがあるとして 僕にとって今君が それにあたると思うんだよ 夢追い人は旅路の果てで 一体何を手にするんだろう 嘘や矛盾を両手に抱え 「それも人だよ」と悟れるの? 愛すべき人よ 君に会いたい 例えばこれが 恋とは違くても STAY 僕が落ちぶれたら 迷わず古い荷物を捨て 君は新しいドアを 開けて進めばいいんだよ STAY 何を犠牲にしても 手にしたいものがあるとして それを僕と思うのなら もう君の好きなようにして 自分を犠牲にしても いつでも 守るべきものは ただ一つ 君なんだよ いつでも 君なんだよ
1997,HOWEVER,GLAY,やわらかな風が吹く この場所で 今二人ゆっくりと歩き出す 幾千の出会い別れ全て この地球で生まれて すれ違うだけの人もいたね わかり合えないままに 慣れない街の届かぬ夢に 迷いそうな時にも 暗闇を駆けぬける勇気をくれたのはあなたでした Fu… 絶え間なく注ぐ愛の名を 永遠と呼ぶ事ができたなら 言葉では伝える事が どうしてもできなかった 愛しさの意味を知る あなたを幸せにしたい… 胸に宿る未来図を 悲しみの涙に濡らさぬ様 紡ぎ合い生きてる 愛の始まりに心戸惑い 背を向けた夏の午後 今思えば頼りなく揺れてた 若すぎた日々の罪 それでもどんなに離れていても あなたを感じてるよ 今度戻ったら一緒に暮らそう やっぱり二人がいいね いつも 孤独を背負う人々の群れにたたずんでいた 心寄せる場所を探してた ｢出会うのが遅すぎたね｣と 泣き出した夜もある 二人の遠まわりさえ 一片の人生 傷つけたあなたに 今告げよう 誰よりも 愛してると… 絶え間なく注ぐ愛の名を 永遠と呼ぶ事ができたなら 言葉では伝える事が どうしてもできなかった 優しさの意味を知る 恋した日の胸騒ぎを 何気ない週末を 幼さ残るその声を 気の強いまなざしを あなたを彩る全てを抱きしめて ゆっくりと歩き出す やわらかな風が吹く この場所で
1997,白い雲のように,猿岩石,遠ざかる雲を見つめて まるで僕たちのようだねと君がつぶやく 見えない未来を夢見て ポケットのコインを集めて 行けるところまで行こうかと君がつぶやく 見えない地図を広げて くやしくて こぼれ落ちたあの涙も 瞳の奥へ沈んでいった夕日も 目を閉じると輝く宝物だよ 風に吹かれて消えてゆくのさ 僕らの足跡 風に吹かれて歩いてゆくのさ 白い雲のように 風に吹かれて消えてゆくのさ 僕らの足跡 風に吹かれて歩いてゆくのさ 白い雲のように 白い雲のように 白い雲のように 遠ざかる雲を見つめて まるで僕たちのようだねと君がつぶやく 見えない未来を夢みて 見えない未来を夢みて 白い雲のように
1997,Glass,河村隆一,この街は止まらない たとえキミを強く抱きしめたって ぶきようだと思うだろう やさしさも裏がえしで こんなにも そばにいる キミに とまどってるなんて 一人の時は長すぎて キミのそばで見る キミの夢は ガラスの心に 音を立てる この街は時計じかけ せめておくるこの詩を 愛しさが届いたら キミに 開けそうなこの胸の扉を叩いてほしい つかまえていてね キミの声は ガラスの心に ふるえている つかまえていてね いつまでも 誰にも心を 開けなくて キミを抱きしめて この心は 壊れそうな程 ふるえている ガラスのメロディ 伝えたくて
1997,Calling,B'z,"この声が聞こえるかい wow wow wow wow 今なら聞こえるかい どうか苦しまないで あっという間 時間は積もり 何も見えなくなりそう 街の色も 変わりつづける中で なんだか今もいっしょにいる 何かが心をつないでいる いつでも気にしている 強い磁石に引っぱられているように 気がつけば無邪気に笑いあう ひとつひとつと 窓に灯ともる きみがいるなら 戻ってこよう いつでもこの場所に (Yes, I'm looking for you) けがれなき想いが ぼくらを呼んでいる I can hear the calling どれだけ離れ 顔が見えなくても 互いに忘れないのは 必要とし 必要とされていること それがすべて 他には何もない きみといるとき ぼくはぼくになれる そういう気がする (Yes, I'm looking for you) 言葉よりはやく わかりあえる 輝く瞬間 あざやかに いままでもこれからも 約束などすることはないだろう (Still I'm calling you) だれにも真似できない 同じ夢を見よう Can you hear the calling? この声が聞こえるかい wow wow wow wow 今なら聞こえるかい どうか苦しまないで wow wow wow wow wow wow wow wow wah calling you"
