year,month,title,artist,lyrics
2017,4,インフルエンサー,乃木坂46,"ブンブンブン ブンブンブン
ブンブンブン ブンブンブン
インフルエンサー
(HEY!HEY!HEY!)
ブンブンブン ブンブンブン
ブンブンブン ブンブンブン
インフルエンサー
(HEY!HEY!HEY!)
いつだって 知らないうちに
僕は見まわしている (何度も)
君がどこで何をしているか
気になってしまうんだ
(落ち着かなくなる)
声くらい掛ければいい
誰もが思うだろう (できない)
君がいる場所がわかったら
僕には地図になるんだ
気配以上 会話未満
恋はいつも余所余所(よそよそ)しい
胸騒ぎが聴こえないように
世界から言葉なんか
消えてしまえばいい
地球と太陽みたいに
光と影が生まれて
君を探してばかり
距離は縮まらない
(HEY!HEY!HEY!)
重力 引力 惹かれて
1から10まで君次第
存在するだけで
影響 与えてる
インフルエンサー
ブンブンブン ブンブンブン
ブンブンブン ブンブンブン
インフルエンサー
(HEY!HEY!HEY!)
その他(ほか)の誰かなんて
全然 興味ないけど (なぜだか)
君が何を考えてるか
知りたくてしょうがない
(振り回されてる)
ミュージックやファッションとか
映画や小説とか (何でも)
お気に入りのもの 手にすれば
時間を共有できるんだ
外見よりももっと深く
恋は内面 覗くことさ
君らしさに?れてしまう
切なさがもの足りない
僕は叫んでいる
自転と公転みたいに
意識と愛が回って
君を想い続ける
宇宙の中心さ
(HEY!HEY!HEY!)
どんなに離れていたって
働き掛けるその力
もし君がいなくなったら
僕は僕じゃなくなる
インフルエンサー
地球と太陽みたいに
光と影が生まれて
君を探してばかり
距離は縮まらない
(HEY!HEY!HEY!)
重力 引力 惹かれて
1から10まで君次第
存在するだけで
影響 与えてる
インフルエンサー
ブンブンブン ブンブンブン
ブンブンブン ブンブンブン
インフルエンサー
(HEY!HEY!HEY!)
ブンブンブン ブンブンブン
ブンブンブン ブンブンブン
インフルエンサー
(HEY!HEY!HEY!)"
2017,4,Oh yeah!!,SNUPER,
2017,4,恋,星野源,"営みの
街が暮れたら色めき
風たちは運ぶわ
カラスと人々の群れ
意味なんか
ないさ暮らしがあるだけ
ただ腹を空かせて
君の元へ帰るんだ
物心ついたらふと
見上げて思うことが
この世にいる誰も
二人から
胸の中にあるもの
いつか見えなくなるもの
それは側にいること
いつも思い出して
君の中にあるもの
距離の中にある鼓動
恋をしたの貴方の
指の混ざり 頬の香り
夫婦を超えてゆけ
みにくいと
秘めた想いは色づき
白鳥は運ぶわ
当たり前を変えながら
恋せずにいられないな
似た顔も虚構にも
愛が生まれるのは
一人から
胸の中にあるもの
いつか見えなくなるもの
それは側にいること
いつも思い出して
君の中にあるもの
距離の中にある鼓動
恋をしたの貴方の
指の混ざり 頬の香り
夫婦を超えてゆけ
泣き顔も 黙る夜も 揺れる笑顔も
いつまでも いつまでも
胸の中にあるもの
いつか見えなくなるもの
それは側にいること
いつも思い出して
君の中にあるもの
距離の中にある鼓動
恋をしたの貴方の
指の混ざり 頬の香り
夫婦を超えてゆけ
二人を超えてゆけ
一人を超えてゆけ"
2017,4,見たこともない景色,菅田将暉,"どうしてそんなに走れるの
どうしてまたすぐに立ち上がれるの
僕たちの声が聞こえるの
泥だらけで進んで
傷だらけでもがくの
かわしたわけない約束
守ることのために走る
日本の風に背中押されて
日本の太陽に未来照らされて
泥臭くていい
かっこ悪くていい
そこから見える景色
同じ景色を見よう
たとえゴールが見えなくても
たとえその先に答えがなくても
迷いなく君は歩みだす
無駄かもしれなくても
意味さえなくても
あきらめきれない自分を
自分だけは裏切れない
真っ青な空に見守られるように
真っ青な海に小さな帆をあげて
止まってもいい
逃げ出してもいい
もう一度漕ぎだせば
何かがみえるさ
誰一人同じ道を歩むわけじゃない
自分だけの道を開いて
日本の風に背中押されて
日本の太陽に未来照らされて
止まってもいい
逃げ出してもいい
真っ青な海に小さな帆をあげて
日本の風に背中押されて
日本の太陽に未来照らされて
泥臭くていい
かっこ悪くていい
そこから見える景色
同じ景色を見よう
見たこともない景色
君の景色を見よう"
2017,4,おとなの掟,Doughnuts Hole,"真っ黒な中に一つ消えては浮かぶ吐息よ
冷たい闇夜は僕の願い飲み込み匿います
真っ白な息がいまもっとも無垢な本音と
悴んだ声でなにを歌う？嘘でも本当でも
好きとか嫌いとか欲しいとか
気持いいだけの台詞でしょう
ああ白黒付けるには相応しい
‥滅びの呪文だけれど‥
真っ新な子供時代教科書を暗記していれば
正解不正解どちらかを選べると思っていた
ト書き通りに生きている自分
アドリブには慣れていない癖
云いたいこと溢れ出し姦しい
‥君の前だけだけれど‥
手放してみたいこの両手塞いだ知識
どんなに軽いと感じるだろうか
言葉の鎧も呪いも一切合財
脱いで剥いでもう一度
僕らが出会えたら
好きとか嫌いとか欲しいとか
口走ったら如何なるでしょう
ああ白黒付けるのは恐ろしい
‥切実に生きればこそ‥
そう人生は長い、世界は広い
自由を手にした僕らはグレー
幸福になって、不幸になって
慌ただしい胸の裡だけが騒ぐ
‥おとなは秘密を守る‥"
2017,4,この闇を照らす光のむこうに,Anly+スキマスイッチ=,"焼きつくほどに 強く消えない
絶望 失望 どこまでも暗い
息を吸うのさえも もう苦しくて
掴みたい 掴めない 差し伸べられた手を
誰も信じられず 振り払ってしまう
目に映るすべてを 疑うことなく
ただありのまま 受け止められたなら
瞬きするたびに こぼれおちるものを
愛と呼べる日々が くるのかな
生まれたときのような 澄んだ瞳なら
かけがえのないものが 見えるの?
愛情 友情 交わした約束
触れやしないから 信じあえなくなる
視える 視えない ""こころ""は何色?
深く覗き込む程 滲んでしまう
苛立ちと憎しみが 精神(こころ)を掻き乱す
そして簡単に 僕は壊れていく
今にも消えそうな か弱い曲線で
輪郭を描いては 塗り重ねていく
濁るだけ濁して 黒くなるくらいなら
いっそ全てを覆う闇で 隠して
不安や諦めで 断ち切ってしまった世界
自分の居場所も 見失ってしまう
そして今気付いた
差し伸べられた手を 受け止める事の意味
やさしさとは「ゆるす」ということ
誰かの温もりで こぼれおちた雫が
また誰かの闇を 照らせたなら
この眼を閉ざしても 感じる確かな希望(ひかり)
焼きつくほどに強く 消えない"
2017,4,はやく逢いたい,Dream Ami,"こんなに誰かを想う気持ち
教えてくれてしあわせだよ
お願い　はなさないでね
はやく　はやく逢いたい
歳の割に幼いって今まで言われてきたけど
そんな私を　愛おしそうに見つめてる
言葉に出来ない私の気持ちだって知っていて
そんなあなたに　ときめいてます
ねぇ、好き？って聞いたら
ため息つきながら
ちゃんと答えてくれる　あなたが好き
こんなに誰かを想う気持ち
教えてくれてありがとうと
今なら素直に言えると分かったの
涙が溢れて止まらなくて
気づいたらもう走り出してた
お願い　はなさないでね
はやく　はやく逢いたい
好きな気持ちとワガママはいつも比例してるから
困らせちゃうし　傷つけちゃうし　ごめんなさい
忙しい合間を縫ってかけてくれる電話も
ちょっと拗ねてる私のため
季節が変わるたびに
2人の関係も
変わっていくかな？
少し不安だけど...
教えてほしいあなたをもっと
カッコ悪いところも全部
見せたくない気持ちも受け止めるから
私にできることがあるなら
全てを捨てて守ってくよ
その手を　はなさないから
はやく　はやく逢いたい
かけひきは　得意じゃない
素直で居たい
大人とか関係なくて
I miss you
こんなに誰かを想う気持ち
教えてくれてありがとうと
今なら素直に言えると分かったの
涙が溢れて止まらなくて
気づいたらもう走り出してた
空には　ほら流れ星
はやく　はやく逢いたい"
2017,4,HAPPY,三代目 J Soul Brothers from EXILE TRIBE,"ネガティヴを吹き飛ばしたら
ポジティブになるってことを
時にEverybody　忘れがちで…
案外何でも Time will make it better
決して変わらない　そんなものはない
Let's go Let it go We have to go
Because a day to shine must be waiting
楽しむことで笑顔が生まれ
そしてもう未来永劫(みらいえいごう)ハッピーなライフ
Why don't you come on？　いつまでも　(Na Na Na...)
僕らはなんだかんだ　(La La La La La Life)
人生 Happy Happy Happyに行こう
ずっとどこまでも
Are you ready to go？ Are you ready to go？
And get happy！
僕たちが進んできた道
乗り越えてきたDramatic road
時に Up and down　ゆえに Up side down
いいことばっかじゃなかったNight and day
また迷っても　光射すから
Let's go Let it go We have to go
Because the rain will stop surely soon
君が泣いても　僕が笑う
だからもう未来永劫(みらいえいごう)ハッピーなラブ
Why don't you come on？　これからも　(Na Na Na...)
そうさ抱き合って　(La La La La La Love)
みんな Happy Happy Happyになろう
軽快な足取りで
Are you ready to go？ Are you ready to go？
And get happy！
Baby baby　君は本当にHappy？
Be my baby　自分で決めるのがHappy
悩みなんて七転び八起きで
Through Through Yeah Yeah Yeah
いつまでも　(Na Na Na...)
僕らはなんだかんだ　(La La La La La Life)
人生 Happy Happy Happyに行こう
ずっとどこまでも
Are you ready to go？ Are you ready to go？
And get happy！
これからも　(Na Na Na...)
そうさ抱き合って　(La La La La La Love)
みんな Happy Happy Happyになろう
軽快な足取りで
Are you ready to go？ Are you ready to go？
And get happy！"
2017,4,プロミスザスター,BiSH,"どのくらい歩いてきたんだろう
怯えて過ごす毎日だった
勘違い我儘一太刀
僕らを引き裂いてた
散々眺めた夢の続きが
そうさ
傷跡に塩を塗り込んでく
だから僕は待って待って
未来を待って立って
ずっと生きてるって感じてたかったから
だから君を待って待って
未来は待って待って
きっと巡り合った僕らは奇跡なんだ
どれだけ話せばわかってくれる?
don't you think every time
あの空を染めてけ
プロミスザスター
どれくらい立ち止まっただろう
怯えて過ごす毎日だった
迷っては戻る過去たちが
僕らを追い越してく
散々眺めた夢の続きが
そうさ
茜さす日々を照らしてく
変わらない思いを もっと
見せれたらいいな だって
ずっとこれだけって思ってきたんだから
だから君を待って待って
未来は待って待って
絶対約束されたものなんかないんだ
答えは神様だけが知ってる
don't you think every time
あの空を染めてけ
ふと気づけばすぐそばに僕と最高が
誓いを満たすまで
だから僕は待って待って
未来を待って立って
ずっと生きてるって感じてたかったから
だから君を待って待って
未来は待って待って
きっと巡り合った僕らは奇跡なんだ
どれだけ話せばわかってくれる?
don't you think every time
瞳閉じて
don't you think every time
あの空を染めてけ
プロミスザスター"
2017,4,TOKYO GIRL,Perfume,
2017,7,ピースサイン,米津玄師,
2017,7,おーさか☆愛・EYE・哀,ジャニーズWEST,
2017,7,愛さえあればなんにもいらない,アンジュルム,
2017,7,コワレヤスキ,Guilty Kiss,"You're fragile
You're fragile
君はいつも怖れてる　微笑みながら
嫌われたくないキモチ　それも解るよ
だからなにも言わないね　本当のことを
ひとつ息を飲み込んで　ガマンしてるのは
もうやめて　私だけにそっと心を見せなさい
泣きそうな目の君が好きよ
無防備に生きる不器用さもね
コワレモノは守らなくては　壊されるよ
私がずっと君を守るよ　抱きしめるよ
You're fragile
君の迷い伝わるよ　胸が痛むよ
他のひとは知らないの　そんな優しさを
だけど私気づいてる　本当のことに
ふたりきりになれた時　ガマンしないでよ
さあいまは　私だけにすべて嘆きを見せなさい
考えすぎる君が好きよ
私とはきっと反対だから
コワレヤスキ儚い想い　壊さないで
私がずっと君を守るよ　抱きしめるよ
傷ついて怖れて　傷ついた心で
私を待ってたの？　私は見つけたよ君の Real heart
コワレモノは守らなくては　壊されるよ
私がずっと君を守るよ　抱きしめるよ
コワレヤスキ儚い想い　壊さないで
私がずっと君を守るよ　抱きしめるよ
コワレヤスキ　コワレモノよ
You're fragile
コワレヤスキ
You're fragile"
2017,7,TT,TWICE,"お互いの夢　追いかけて過ごす日々
電話越しの君はいつも優しくて
だけど側にいられたらなんて
(I want you now, I need you now)
強がってみても　隠せないから Oh baby
(I know the way)
ホントの心　二人でシェアして
どんなことだって
(Oh BETTER, oh BETTER)
君の声　不安も涙も溶かしてくの
'Cause you make it BETTER
君だから BETTER
そう No one, no one　他にはいないの
BETTER　待ち焦がれてる
もう Can't lie, won't lie 抑えない No more
Ooh la la la ooh la la la la oh
Ooh la la la 踊る My heart
No one, no one, no one, no one
いつだって BETTER 君がいるから
ねぇ I miss you
連絡ミス　続くと凹んで超Big issue
突然電話の着信 It's you
君の声聞くと It's all BETTER
So good　文句なしで My knight
ビタミンみたい So bright
With you　何事も　プラスになるよ
ホントの私　教えてくれた
どんなときだって
(Oh BETTER, oh BETTER)
風船みたいに　君への想いが膨らんでく
'Cause you make it BETTER
君となら BETTER
向かい風　力に変えて
BETTER　まだまだいける
ゴールで会おう 祈るよ Good luck
Ooh la la la ooh la la la la oh
Ooh la la la 揺れる My heart
No one, no one, no one, no one
いつだって BETTER 君がいるから
Your love for me
止まらない時のように
未来へ向かおう
うれしい事　かなしい事
写真みたいに覚えておこう
君に会えた時　全部を
鮮やかに伝えられるよう
毎日頑張れなくていいよ
甘えたいときは Say so
I will be your shining light
'Cause you make it BETTER
君だから BETTER
そう No one, no one　他にはいないの
BETTER　待ち焦がれてる
もう Can't lie, won't lie 抑えない No more
Ooh la la la ooh la la la la oh
Ooh la la la 踊る My heart
No one, no one, no one, no one
いつだって BETTER 君がいるから"
2017,7,カナリア,ゆず,"明日の空は何色に染まってゆくのか
いつか僕らも羽ばたける そんな日は来るの?
時の流れは早すぎて 消えてしまうよ
握りしめてる約束 果たせないままで
なりたかった 焦がれた未来 ここになくても
謳おう カナリア
声にならない 想いが溢れ 泪は流れる
どんな時代へ変わり続けても
いつまでも君だけに聴こえるように
響け 泣いてないで ほら見上げてみろよ
何度だってまた明日の空へ 飛び立とう
目覚めたときから鳥籠(とりかご) 時々聞こえる風の音
なにひとつ知る術もなく 世界のすべてだと信じてた
けど 広がって 繋がって 巡り合って
ちょっとずつ何かが動き始めた
目を醒まそう 扉はさぁ 開かれた
謳おう カナリア
誰も知らない 新しい物語は生まれる
両手広げて 耳を澄ませば
どんな空でも讃え合う声が聞こえるよ
なれなかった 理想の未来 もういらない
謳おう カナリア 声にならない
想いが溢れ 泪は流れる
どんな時代へ変わり続けても
いつまでも君だけに聴こえるように
響け 泣いてないで ほら見上げてみろよ
何度だってまた明日の空へ 飛び立とう
飛び立とう"
2017,7,CQCQ,神様、僕は気づいてしまった,
2017,7,デスティニー,シェネル,
2017,7,RAIN,SEKAI NO OWARI,"魔法は いつか解けると 僕らは知ってる
月が咲いて太陽が今枯れた
傘を差し出す君に映る僕は濡れてない
水たまりに映る僕は雨に濡れてた
幸せなような 涙が出そうな
この気持ちはなんて言うんだろう
ファフロツキーズの夢を見て起きた
涙が頬で乾いていた
虹が架かる空には雨が降ってたんだ
虹はいずれ消えるけど雨は草木を育てていくんだ
虹が架かる空には雨が降ってたんだ
いつか虹が消えてもずっと僕らは空を見上げる
真っ白な夜に 遠くを走る汽車の影
静寂と僕ら残して過ぎ去っていく
逃げ出したいような 心踊るような
この気持ちはなんて言うんだろう
鏡の前で顔を背けたのは
ずっと昔のことのようで
虹が架かる空には雨が降ってたんだ
虹はいずれ消えるけど雨は草木を育てていたんだ
虹が架かる空には雨が降ってたんだ
忘れないよ こんな雨の日に空を見上げてきたこと
虹が架かる空には雨が降ってたんだ
虹はいずれ消えるけど雨は草木を育てていくんだ
虹が架かる空には雨が降ってたんだ
いつか虹が消えてもずっと僕らは空を見上げる
雨が止んだ庭に 花が咲いてたんだ
きっともう大丈夫
そうだ 次の雨の日のために 傘を探しに行こう"
2017,7,ノンフィクション,平井堅,"描いた夢は叶わないことの方が多い
優れた人を羨んでは自分が嫌になる
浅い眠りに押しつぶされそうな夜もある
優しい隣人が陰で牙を剥いていたり
惰性で見てたテレビ消すみたいに
生きることを時々やめたくなる
人生は苦痛ですか? 成功が全てですか?
僕はあなたに あなたに ただ 会いたいだけ
みすぼらしくていいから 欲まみれでもいいから
僕はあなたの あなたの 本当を知りたいから
響き消える笑い声 一人歩く曇り道
僕はあなたに あなたに ただ 会いたいだけ
筋書き通りにいかぬ毎日は誰のせい?
熱い戦いをただベンチで眺めてばかり
消えそうな炎 両手で包むように
生きることを諦めきれずにいる
人生は悲劇ですか? 成功は孤独ですか?
僕はあなたに あなたに ただ 会いたいだけ
正しくなくていいから くだらなくてもいいから
僕はあなたの あなたの 本当を知りたいから
鞄の奥で鳴る鍵 仲間呼ぶカラスの声
僕はあなたに あなたに ただ 会いたいだけ
何のため生きてますか? 誰のため生きれますか?
僕はあなたに あなたに ただ 会いたいだけ
人生を恨みますか? 悲しみはキライですか?
僕はあなたの あなたの 本当を知りたいから
秘密 涙 ひとり雨 目覚めたら襲う不安
僕はあなたに あなたに ただ 会いたいだけ
信じたいウソ 効かないクスリ 帰れないサヨナラ
叫べ 叫べ 叫べ
会いたいだけ"
2017,10,打上花火,DAOKO × 米津玄師,
2017,10,ダンシング・ヒーロー,荻野目洋子,
2017,10,GOLD,Happiness,"意外で 未知で
気づいたら U like a dynamo
きっともう ほっとけない
(何故だか You feel so right)
さりげなく Hidden diamond
ぶつかるココロ Firework
この恋 眠れない
(不思議と Feel so alive)
Hey a
いつの間にか We going higher?
Hey a
サラケダシテ Red hot desire
Hey a
触れ合う度に Starting a fire, a fire
この恋は Like touching the sun
確実に Crush on you
強烈に Hyped on you
U make me feel like Gold, Gold
大胆に 甘く Groove with me
U make me feel like Gold, Gold
G.O.L.D
気の強い 私に
良く近づいて来たね ?
Enigmatic だらけの Night
(But 何故か Feel so right)
理性と危うさ
駆け引きだらけの Our life
それでも Won't stop till it's light
(不思議と Feel so alive)
Hey a
楽しもうよ Higher＆higher
Hey a
明らかに You're real looker
Hey a
もう戻れない 二人だから Even more
この恋は Like touching the sun
確実に Crush on you
強烈に Hyped on you
U make me feel like Gold, Gold
大胆に 甘く Groove with me
U make me feel like Gold, Gold
G.O.L.D
When ya shine
Make me glow
全てが溶ける Gold
何してくれるの? To my life
気になって Ah もう仕方無い
When ya shine
Make me glow
ココロとカラダ Gold
夢見てるの ? Floating so high
どっちでもいいや Truth or Lie
Gold, Gold...
確実に Crush on you
強烈に Hyped on you
U make me feel like Gold, Gold
大胆に 甘く Groove with me
U make me feel like Gold, Gold
G.O.L.D"
2017,10,Family Song,星野源,
2017,10,Hero,安室奈美恵,
2017,10,DNA,BTS (防弾少年団),"一瞬で君だとわかった
引き寄せられたよう
体のDNAが言う、また
探していたのは君だと
この出会いは like a 方程式
聞こえてくる　宇宙の摂理
君は僕の定めと
夢さいつでも
Take it take it
強く繋ぐ宿命の手を
信じて My love
全ては偶然じゃないから
奇跡みたいな baby
運命見つけた二人だから
宇宙が生まれたその日から
ともに時を越えながら
前世さえも　来世さえも
永遠に一緒だから
全ては偶然じゃないから
運命見つけた二人だから
DNA
I want it this love I want it real love
真っ直ぐに　君まで
また直ぐに　導かれる
太古のDNA　君を選んでる
必然なのさ I love us
これこそ true lovers
彼女を見るたび息を呑む思いさ
息止まるくらいさ　わからないどうしたらいいか
これが愛情というものならば
Oh yeah
すでに胸に響いているから
信じて My love
全ては偶然じゃないから
奇跡みたいな baby
運命見つけた二人だから
宇宙が生まれたその日から
ともに時を越えながら
前世さえも　来世さえも
永遠に一緒だから
全ては偶然じゃないから
運命見つけた二人だから
DNA
振り返らないもう
運命みつけた今だから
後悔しないもう baby
永遠に
永遠に
永遠に
永遠に
一緒だから
信じて My love
全ては偶然じゃないから
奇跡みたいな baby
運命見つけた二人だから
La la la la la
La la la la la
偶然じゃないから
La la la la la
La la la la la
偶然じゃないから
DNA"
2017,10,シェイプ・オブ・ユー,エド・シーラン,
2017,10,LIFE,AAA,"La La Life is
Life is going on
名前もない夜だって
La La Life is
Life is going on
Always, Always そばにいる
ずっと探してた未来の彼方へ
For your life
Hey hey, How ya feelin'
耳を澄まして最初に聴こえる声に
憂鬱な沈黙が壊され 笑みが咲くような
通り過ぎてく言葉が時代(いま)を歌ってる
しあわせな日々 茶化すみたいに
憂いは絶えず尽きなくて 希望は儚く切なくて
ガラクタばかりの時間(とき)でも二人ならきっと...
だから
La La Life is
Life is going on
名前もない夜だって
La La Life is
Life is going on
Always, Always そばにいる
La La Life is
Life is going on
愛のカタチ分けあって
La La Life is
Life is going on
Alright, Alright ネガイを描く
ずっと探してた未来の彼方へ
For your life
Hey hey, How ya feelin'
両手かざして 今更気づいた空は
あの頃よりもただ果てなく無限に広がった
頬をくすぐり 孤独を乾かす風
しあわせの意味 囁くように
明日と呼べば近すぎて いつかと呼ぶには遠すぎて
今を奏でる瞬間がいつまでもずっと...
だから
La La Life is
Life is going on
名前もない花だって
La La Life is
Life is going on
Always, Always 輝ける
La La Life is
Life is going on
めぐる月日(きせつ) 感じながら
La La Life is
Life is going on
Alright, Alright 想いを繋ぐ
ずっと続いてく永遠の彼方へ
For your life
La La Life is
Life is going on
名前もない夜だって
La La Life is
Life is going on
Always, Always そばにいる
La La Life is
Life is going on
名前もない花だって
La La Life is
Life is going on
Always, Always 輝ける
La La Life is
Life is going on
めぐる月日(きせつ) 感じながら
La La Life is
Life is going on
Alright, Alright 想いを繋ぐ
ずっと続いてく永遠の彼方へ
For your life
Hey hey, How ya feelin'"
2017,10,聖域,福山雅治,"お高いもの　お安いもの
上品なもの　下品なもの
色々売ってます
でも買えるものと
決して買えないものあります
正直だねって言われるんです
よく綺麗って言われるんです
自分じゃ全然思ってませんが
あらイヤだ　これ嫌味ですか
若さっていつまで売れるの？
綺麗っていくらで買ってくれるの？
だけどね　あなたね　勘違いしないで
わたしを支配するのはわたしです
本当のわたしの価値には誰にも
値段はつけられない
お金のことは何ひとつ
考えなくていいように
死ぬほど欲しいの
それでお金から
いつか自由になれるのなら
ちょっと荒れた育ち方が
逆に色っぽいって
それ褒めてるの？
どれだけ生きられるか　わからないけど
でも　どう生きたいのかは　わかるから
幸せ　不幸せ　豊かさ　貧しさ
決めるのわたしだから
触るな
だからね　あなたに教えてあげるわ
何人たりとも冒せぬ「聖域」
愛とか　恋とか　攻めとか　受けとか
決めるのわたしだから
触るな
心に"
2017,10,いつかできるから今日できる,乃木坂46,"朝の靄(もや)に差し込んだ陽の光
木々の中をひたすら走ってた
どこを行けば空に辿り着くのか?
風は何も語りはしない
君がやりたいと 始めてみたことなのに
空回りして すべて嫌になったのか?
違う自分になろうとしてたんだろう
密かな決心はどこへ捨てた?
いつかできる (できるのなら)
そのうちに (今日できるよ)
ここで逃げ出さないで
前を向いて大地立つんだ
いつかは (遠すぎるよ)
眩(まぶ)しい (この場所から)
先に延ばさずに
踏み出せよ すぐに
君ならできる
枝の先で青空を見上げてる
鳥は何を思って鳴くのだろう?
涯(はて)を知ってもっと強くなりたい
羽根を広げ夢見ていたんだ
人は誰も皆 未来が傷つかぬように
新しいこと 試そうとはしなくなる
失うものなんて何もないだろう
闇が降りても夜は明けるよ
いつかできる (できなかったら)
そのうちに (今日だめでも)
もしも失敗したって
何度だって立ち上がればいい
いつかは (未来よりも)
やさしい (日向のように)
温もりをくれる
さあ勇気出して
生まれ変わろう
OH OH OH OH OH…
今日 できるよ (いつかじゃなく)
今すぐに (始めればいい)
いつかも今日も同じ
やるかやらないか…
いつかできる (できるのなら)
そのうちに (今日できるよ)
ここで逃げ出さないで
前を向いて大地立つんだ
いつかは (遠すぎるよ)
眩(まぶ)しい (この場所から)
先に延ばさずに
踏み出せよ すぐに
君ならできる"
2018,1,White Love,Hey!Say!JUMP,
2018,1,瞬き,back number,"幸せとは　星が降る夜と眩しい朝が
繰り返すようなものじゃなく
大切な人に降りかかった雨に傘を差せる事だ
何の為に生きて行くのか
答えなんて無くていいよ
会いたい人と必要なものを少し守れたら
背伸びもへりくだりもせずに
僕のそのままで愛しい気持ちを歌えたなら
幸せとは　星が降る夜と眩しい朝が
繰り返すようなものじゃなく
大切な人に降りかかった雨に傘を差せる事だ
瞬きもせずに目を凝らしても見付かる類のものじゃない
だからそばにいて欲しいんだ
夢の為に生きられた人
逸れた道が正解だった人
誰かの為に費やした人
自分を生きた人
誰にもなれなかったけど
ただ今日も僕を必要だと思ってくれたら
幸せとは　星が降る夜と眩しい朝が
繰り返すようなものじゃなく
大切な人に降りかかった雨に傘を差せる事だ
また弱さ見付けて戸惑う僕に
でもそれが出来るだろうか
目を閉じて見付けた場所で
幸せとは　星が降る夜と眩しい朝が
繰り返すようなものじゃなく
大切な人に降りかかった雨に傘を差せる事だ
そしていつの間にか僕の方が守られてしまう事だ
いつもそばに　いつも君がいて欲しいんだ
目を開けても　目を閉じても"
2018,1,Reboot,東方神起,
2018,1,Awaken the power,Saint Aqours Snow,
2018,1,あなた,宇多田ヒカル,"あなたのいない世界じゃ
どんな願いも叶わないから
燃え盛る業火の谷間が待ってようと
守りたいのはあなた
あなた以外なんにもいらない
大概の問題は取るに足らない
多くは望まない　神様お願い
代り映えしない明日をください
一日の終わりに撫で下ろす
この胸を頼りにしてる人がいる
くよくよなんてしてる場合じゃない
Oh　ただの数字が特別になるよ
あなたと歩む世界は
息を飲むほど美しいんだ
人寄せぬ荒野の真ん中
私の手を握り返したあなた
あなた以外なんにもいらない
大概の問題は取るに足らない
多くは望まない　神様お願い
代り映えしない明日をください
戦争の始まりを知らせる放送も
アクティヴィストの足音も届かない
この部屋にいたい　もう少し
Oh　肌の匂いが変わってしまうよ
あなたの生きる時代が
迷いと煩悩に満ちていても
晴れ渡る夜空の光が震えるほど
眩しいのはあなた
あなた以外思い残さない
大概の問題は取るに足らない
多くは望まない　神様お願い
代り映えしない明日をください
何度聞かれようと
変わらない答えを
聞かせてあげたい
なんと言われようと
あなたの行く末を
案じてやまない
終わりのない苦しみを甘受し
Darling　旅を続けよう
あなた以外帰る場所は
天上天下　どこにもない"
2018,1,バンドワゴン,ラストアイドル,"この街を歩くとどうして
知らぬ間に早足になるのだろう？
そう　誰もが自分の大事なもの
奪われないかと不安になるよ
立ち止まり(立ち止まり)
深く息をして
空を見上げ問いかけた
僕が欲しいものとは？
たった一つ願うもの
ずっと(ずっと)追い求めてる
あの夢か？
人混みに飲み込まれ
どこかで見失っても
絶対(絶対)
バンドワゴンに振り回されない
気づいたら大人と呼ばれて
物分かりいいふりをしているけど
今　鏡に写ったその姿は
本当になりたい自分だったか？
太陽は(太陽は)
雲があったって
どんな時も存在する
僕が欲しいものとは？
決して譲れないものだ
あの日(あの日)心震えた
憧れか？
手を伸ばし諦めて
それでも　また夢見て
そんな(そんな)
欲望だけが教えてくれる
夢なんか見なければ
傷つかないのに…
夢を見なきゃ
生きられない
僕が欲しいものとは？
挫折した暗闇で
何度(何度)助けられたか？
あの光
希望とは生きること
未来が続く限り
ずっと(ずっと)
チャンスはあるよ
Ah-
僕が欲しいものとは？
たった一つ願うもの
ずっと(ずっと)追い求めてる
あの夢か？
人混みに飲み込まれ
どこかで見失っても
絶対(絶対)
バンドワゴンに振り回されない"
2018,1,ダンシング・ヒーロー,荻野目洋子,
2018,1,J.S.B. HAPPINESS,三代目 J Soul Brothers from EXILE TRIBE,
2018,1,楓,スピッツ,"忘れはしないよ 時が流れても
いたずらなやりとりや
心のトゲさえも 君が笑えばもう
小さく丸くなっていたこと
かわるがわるのぞいた穴から
何を見てたかなぁ?
一人きりじゃ叶えられない
夢もあったけれど
さよなら 君の声を 抱いて歩いていく
ああ 僕のままで どこまで届くだろう
探していたのさ 君と会う日まで
今じゃ懐かしい言葉
ガラスの向こうには 水玉の雲が
散らかっていた あの日まで
風が吹いて飛ばされそうな
軽いタマシイで
他人と同じような幸せを
信じていたのに
これから 傷ついたり 誰か 傷つけても
ああ 僕のままで どこまで届くだろう
瞬きするほど長い季節が来て
呼び合う名前がこだまし始める
聞こえる?
さよなら 君の声を 抱いて歩いて行く
ああ 僕のままで どこまで届くだろう
ああ 君の声を 抱いて歩いて行く
ああ 僕のままで どこまで届くだろう
ああ 君の声を…"
2018,1,打上花火,DAOKO × 米津玄師,
2018,4,Lemon,米津玄師,
2018,4,HARE晴れカーニバル,祭nine.,
2018,4,雨あがりのステップ,新しい地図,
2018,4,ガラスを割れ!,欅坂46,
